YEAR,MO,DY,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN,DATE
2018,12,30,19.09,4.12,51.06,0,3.37,1.75,30-12-2018
2018,12,31,20.45,2.93,54.12,0,3.31,1.44,31-12-2018
2019,1,1,21.55,5.55,47.62,0,2.66,0.57,01-01-2019
2019,1,2,23.19,9.58,44.94,0,3.48,0.16,02-01-2019
2019,1,3,22.81,8.47,45.69,0,4.48,1.64,03-01-2019
2019,1,4,22.73,6.48,48.69,0,2.94,1.48,04-01-2019
2019,1,5,23.25,9.01,45.38,0,2.16,0.56,05-01-2019
2019,1,6,24.83,10.23,49.19,0,3.08,0.27,06-01-2019
2019,1,7,24.73,10.15,55.75,0.06,3.17,1.12,07-01-2019
2019,1,8,20.58,7.87,63.5,0.01,4.5,2.48,08-01-2019
2019,1,9,21.73,7.1,61.62,0,3.62,2.3,09-01-2019
2019,1,10,22.14,7.2,47.5,0,2.44,1.18,10-01-2019
2019,1,11,22.15,8.18,50.12,0,2.33,1.44,11-01-2019
2019,1,12,23.24,8.18,51,0,2.52,0.5,12-01-2019
2019,1,13,24.7,8.59,55.62,0,2.52,0.41,13-01-2019
2019,1,14,22.49,9.82,57.75,0,4.45,0.58,14-01-2019
2019,1,15,21.85,6.05,50.88,0,4.36,2.5,15-01-2019
2019,1,16,22.55,6.48,36.12,0,2.75,0.44,16-01-2019
2019,1,17,23.55,8.44,35.81,0,2.98,0.92,17-01-2019
2019,1,18,23.64,8.28,39.56,0,4.63,1.95,18-01-2019
2019,1,19,24.15,7.22,43.25,0,3.31,1.38,19-01-2019
2019,1,20,24.49,7.84,43.81,0,4.38,1.95,20-01-2019
2019,1,21,26.37,11.63,43.56,0,4.23,1.34,21-01-2019
2019,1,22,26.75,9.53,48.69,0,4.75,2.12,22-01-2019
2019,1,23,27.47,10.51,51.94,0.17,3.69,0.66,23-01-2019
2019,1,24,26.01,11.55,58.88,1.47,2.86,0.16,24-01-2019
2019,1,25,26.03,13.38,56.56,0.04,3.36,0.51,25-01-2019
2019,1,26,20.35,11.35,71.75,2.2,4.05,0.12,26-01-2019
2019,1,27,22.15,10.51,72.5,0.28,3.93,0.46,27-01-2019
2019,1,28,21.7,8.61,60.5,0,4.09,2.49,28-01-2019
2019,1,29,21.37,5.53,42,0,5.75,2.96,29-01-2019
2019,1,30,22.64,4.09,38.62,0,3.36,1.34,30-01-2019
2019,1,31,24.27,9.63,29.5,0,2.05,0.29,31-01-2019
2019,2,1,26.33,11.59,35.12,0,2.75,1.2,01-02-2019
2019,2,2,26.32,10.73,36.81,0,3.86,0.77,02-02-2019
2019,2,3,26.42,12.19,42.75,0,3.24,0.23,03-02-2019
2019,2,4,25.8,8.85,48.69,0,5.45,2.41,04-02-2019
2019,2,5,26.23,10.15,50.81,0,7.1,2.46,05-02-2019
2019,2,6,27.88,12.65,54.88,0,4.07,1.84,06-02-2019
2019,2,7,28.56,13.43,54,0,3.9,1.67,07-02-2019
2019,2,8,27.34,15.12,62.31,7.06,5.75,1.9,08-02-2019
2019,2,9,23.09,8.74,61.62,2.1,7.19,0.23,09-02-2019
2019,2,10,24.4,4.68,41.12,0,3.46,1.4,10-02-2019
2019,2,11,24.45,8.55,37.19,0,2.67,0.14,11-02-2019
2019,2,12,26.29,10.06,40,0,3.02,0.85,12-02-2019
2019,2,13,28.55,13.13,34.75,0,4.13,0.13,13-02-2019
2019,2,14,29.83,12.93,36.44,0,3.19,1.27,14-02-2019
2019,2,15,29.49,14.32,43.88,0,2.8,1.15,15-02-2019
2019,2,16,26.02,12.34,64.38,11.81,6.45,0.89,16-02-2019
2019,2,17,25.01,9.46,48.44,0,7.27,3.31,17-02-2019
2019,2,18,26.68,8.23,41.56,0,5.28,1.03,18-02-2019
2019,2,19,30.19,14.91,39.44,0,4.85,0.12,19-02-2019
2019,2,20,30.53,13.76,46,0,4.7,1.3,20-02-2019
2019,2,21,31.56,15.44,41.44,0,4.28,0.48,21-02-2019
2019,2,22,33.2,16.31,46.69,0.2,4.55,0.56,22-02-2019
2019,2,23,30.27,16.24,51.12,0,6.05,3.03,23-02-2019
2019,2,24,31.47,13.43,46.38,3.81,4.46,2.03,24-02-2019
2019,2,25,29.73,14.89,48.56,3.15,6.44,1.66,25-02-2019
2019,2,26,24.89,13.23,52.88,1.89,4.11,0.84,26-02-2019
2019,2,27,28.55,14.93,61.06,1.23,7.49,2.88,27-02-2019
2019,2,28,23.02,11.55,57.75,1.03,6.03,2.99,28-02-2019
2019,3,1,25.8,8.07,42.62,0,4.26,2.44,01-03-2019
2019,3,2,28.06,10.66,32.69,0,2.68,0.62,02-03-2019
2019,3,3,28.9,14.55,36.88,0.72,1.46,0.23,03-03-2019
2019,3,4,29.26,15.75,54.69,0.26,6.1,0.4,04-03-2019
2019,3,5,27.12,16.19,55.94,0.44,3.41,0.8,05-03-2019
2019,3,6,27.77,13.08,49.06,0,4.5,1.65,06-03-2019
2019,3,7,28.31,11.48,40.44,0,4.37,2.3,07-03-2019
2019,3,8,28.49,11.85,36.44,0,6.13,1.62,08-03-2019
2019,3,9,30.69,14.01,32.38,0,4.3,0.92,09-03-2019
2019,3,10,32.55,17.19,38.62,0,4.29,0.25,10-03-2019
2019,3,11,32.42,15.74,39.88,0,5.81,1.51,11-03-2019
2019,3,12,34.56,18.44,34.62,0,5.34,0.66,12-03-2019
2019,3,13,34.35,16.94,34.44,0.01,3.48,1.57,13-03-2019
2019,3,14,34.18,17.55,39.62,2.74,3.66,0.27,14-03-2019
2019,3,15,33.36,19.1,54.56,10.93,4.59,0.53,15-03-2019
2019,3,16,31.45,19.04,55.5,6.26,5.77,1.38,16-03-2019
2019,3,17,33.2,16.51,44.19,0.25,3.02,0.43,17-03-2019
2019,3,18,28.35,15.38,60.06,4.15,7.72,0.38,18-03-2019
2019,3,19,30.55,15.36,43.88,0,6.52,2.2,19-03-2019
2019,3,20,32.15,16.4,31.75,0,5.74,1.48,20-03-2019
2019,3,21,33,17.03,39.94,1.67,3.8,0.45,21-03-2019
2019,3,22,33.56,18.94,45.75,1.76,6.14,3.52,22-03-2019
2019,3,23,32.45,15.85,37.5,0.23,6.7,3.22,23-03-2019
2019,3,24,33.52,14.83,30.31,0,5.04,2.76,24-03-2019
2019,3,25,34.47,17.45,35.25,0,4.1,1.72,25-03-2019
2019,3,26,33.55,20.77,37,1.48,1.62,0.29,26-03-2019
2019,3,27,32.06,17.19,38.56,0.17,5.04,0.43,27-03-2019
2019,3,28,34.07,18.58,31.44,0,3.41,1.2,28-03-2019
2019,3,29,35.02,19.09,32.25,0,5.73,1.44,29-03-2019
2019,3,30,36.58,21.34,30.44,0,7.08,0.41,30-03-2019
2019,3,31,38.44,20.08,25.75,0,5.72,1.04,31-03-2019
2019,4,1,37.62,22.28,26.31,0.24,4.15,0.98,01-04-2019
2019,4,2,36.82,18.81,17.69,0,7.58,2.65,02-04-2019
2019,4,3,37.35,18.81,17.5,0,5.98,1.55,03-04-2019
2019,4,4,39.23,20.74,18.62,0,5.4,0.84,04-04-2019
2019,4,5,39.73,22.5,22.94,0,6.78,0.32,05-04-2019
2019,4,6,38.78,20.08,37.25,1.69,3.02,0.17,06-04-2019
2019,4,7,35.61,21.09,43.75,6.14,4.2,0.83,07-04-2019
2019,4,8,37.44,19.88,43.75,0.35,5.91,2.34,08-04-2019
2019,4,9,37.42,21.38,35.38,0.47,4.8,1.11,09-04-2019
2019,4,10,39.01,20.94,31.94,0.74,4.45,2.55,10-04-2019
2019,4,11,38.53,20.19,42.69,0,5.36,0.75,11-04-2019
2019,4,12,39.14,22.08,35.19,0.13,5.45,1.59,12-04-2019
2019,4,13,39.65,22.6,31.06,0.89,5.09,0.55,13-04-2019
2019,4,14,40.75,23.78,23,0.07,4.37,1.26,14-04-2019
2019,4,15,41.62,25.4,19.88,0,4.09,1.78,15-04-2019
2019,4,16,38.92,26.61,21.81,0.03,3.34,0.49,16-04-2019
2019,4,17,35.81,22.12,36.94,3.4,5.57,1.7,17-04-2019
2019,4,18,35.32,20.61,48.69,7.09,2.78,1.11,18-04-2019
2019,4,19,34.15,21.33,50.19,3.05,4.03,0.62,19-04-2019
2019,4,20,34.43,20.31,46.31,2.08,4.76,0.31,20-04-2019
2019,4,21,34.69,23.08,41.69,2.67,2.36,0.62,21-04-2019
2019,4,22,35.94,20.34,38.75,0.05,3.57,1.2,22-04-2019
2019,4,23,37.33,22.06,33.25,0.39,3.39,0.84,23-04-2019
2019,4,24,38.05,20.82,35.25,0.08,4.02,0.16,24-04-2019
2019,4,25,39.45,23.9,32.62,0,5.33,0.71,25-04-2019
2019,4,26,41.23,27.15,26.5,0,6.28,0.44,26-04-2019
2019,4,27,41.73,25.81,20.75,0,6.34,1.09,27-04-2019
2019,4,28,41.29,23.55,16,0,6.54,3.15,28-04-2019
2019,4,29,42.83,24.33,15.44,0,5.57,2.05,29-04-2019
2019,4,30,42.7,23.59,26.56,5.75,5.66,0.68,30-04-2019
2019,5,1,39.88,23.14,40.69,1.02,8.73,4.64,01-05-2019
2019,5,2,38.55,23.64,48.06,0.07,6.77,3.84,02-05-2019
2019,5,3,28.85,20.18,68.44,16.08,9.95,3.39,03-05-2019
2019,5,4,34.33,19.3,62.44,3.08,6.51,0.57,04-05-2019
2019,5,5,37.49,22.92,45.25,1.72,5.54,1.46,05-05-2019
2019,5,6,38.63,21.78,33,0.29,6.37,2.57,06-05-2019
2019,5,7,40.07,21.06,24,0,5.45,2.44,07-05-2019
2019,5,8,41.06,23.24,22.75,0.11,6.25,2.67,08-05-2019
2019,5,9,41.49,23.33,22,0,6.97,3.7,09-05-2019
2019,5,10,41.87,23.17,21,0,5.2,2.79,10-05-2019
2019,5,11,41.81,23.91,25.38,0,3.53,0.2,11-05-2019
2019,5,12,40.74,26.22,30.38,0.23,4.26,0.58,12-05-2019
2019,5,13,40.53,25.51,25,0.31,2.94,0.19,13-05-2019
2019,5,14,39.06,24.11,26.69,1.54,5.53,0.71,14-05-2019
2019,5,15,40.07,24.8,25.56,0.15,5.89,1.22,15-05-2019
2019,5,16,39.95,24.57,28.31,1.86,6.52,1.27,16-05-2019
2019,5,17,41.05,25.74,26.38,0.07,5.42,2.03,17-05-2019
2019,5,18,41.83,25.22,24.31,0.64,4.07,0.91,18-05-2019
2019,5,19,40.05,25.9,26.31,0.01,4.37,2.15,19-05-2019
2019,5,20,40.61,25.69,25.38,0,4.16,1.1,20-05-2019
2019,5,21,41.62,25.92,18.62,0,5.6,1.25,21-05-2019
2019,5,22,42.67,26.65,21.12,0.09,3.3,1.27,22-05-2019
2019,5,23,41.4,27.01,28.56,1.05,4.97,1.02,23-05-2019
2019,5,24,44.27,26.5,30.81,0.18,4.79,0.86,24-05-2019
2019,5,25,40.81,26.46,37,0.87,5.55,1.94,25-05-2019
2019,5,26,40.44,27.53,22.88,0,7.23,1.95,26-05-2019
2019,5,27,41.96,25.98,20.75,0,6.45,2.13,27-05-2019
2019,5,28,42.32,28.33,17.25,0,4.45,0.69,28-05-2019
2019,5,29,43.1,27.9,16.06,0.45,6.11,0.53,29-05-2019
2019,5,30,43.42,27.18,12.38,0.04,4.46,1.38,30-05-2019
2019,5,31,43.58,24.87,25.31,0.44,3.66,1.7,31-05-2019
2019,6,1,42.92,25.97,31.19,1.47,4.73,0.13,01-06-2019
2019,6,2,41.72,25.66,40.94,3.36,5.68,0.38,02-06-2019
2019,6,3,38.33,24.91,59,22.65,5.52,1.53,03-06-2019
2019,6,4,39.79,24.04,54.81,2.95,4.27,1.36,04-06-2019
2019,6,5,40.25,25.53,53,1.62,5.54,0.45,05-06-2019
2019,6,6,39.5,25.33,57.19,0,4.34,0.13,06-06-2019
2019,6,7,38.1,24.84,58.31,0,4.19,1.62,07-06-2019
2019,6,8,39.45,24.87,49.75,0.01,5.27,1.56,08-06-2019
2019,6,9,40.41,25.34,40.62,0.41,4.91,1.2,09-06-2019
2019,6,10,42.14,25.58,29.75,0.11,4.04,0.39,10-06-2019
2019,6,11,43.31,24.69,37.56,0.03,4.56,1.76,11-06-2019
2019,6,12,41.33,25.77,43.94,2.23,3.62,1.1,12-06-2019
2019,6,13,40.94,26.94,46.62,2.78,4.9,0.42,13-06-2019
2019,6,14,40.61,27.43,35.5,0.17,5.7,1.25,14-06-2019
2019,6,15,42.41,28.79,35.69,0.65,7.02,2.9,15-06-2019
2019,6,16,41.87,28.39,40.19,1.74,9.62,3.55,16-06-2019
2019,6,17,40.6,29.54,38.25,0.54,8.48,3.21,17-06-2019
2019,6,18,38.35,27.9,47.5,3.85,8.64,2.59,18-06-2019
2019,6,19,38.13,26.98,44.38,0.67,5.7,1.96,19-06-2019
2019,6,20,36.27,27.05,47.62,4.26,4.41,0.08,20-06-2019
2019,6,21,31.3,25.58,72.38,27.13,3.04,0.52,21-06-2019
2019,6,22,30.98,24.48,81.94,23.72,8.14,1.89,22-06-2019
2019,6,23,34.08,23.69,71.81,1.42,6.49,3.2,23-06-2019
2019,6,24,35.13,25.1,67.62,0.1,5.08,2.38,24-06-2019
2019,6,25,37.33,25.03,58.5,0.1,5.32,2.8,25-06-2019
2019,6,26,35.57,25.69,65.25,6.26,7.3,3.63,26-06-2019
2019,6,27,31.04,24.94,78.38,6.9,6.12,2.22,27-06-2019
2019,6,28,34.75,25.28,67.25,10.33,7.1,2.11,28-06-2019
2019,6,29,30.62,24.89,75.75,2.77,4.88,0.47,29-06-2019
2019,6,30,34.48,24.14,68.5,5.48,4.11,1.63,30-06-2019
2019,7,1,33.37,24.25,73.88,11.42,4.23,1.1,01-07-2019
2019,7,2,30.44,24.65,84.38,43.53,9.27,1.23,02-07-2019
2019,7,3,31.3,24.45,83.06,19.21,8.45,3.86,03-07-2019
2019,7,4,32.83,23.9,79.62,0.25,4.7,2.79,04-07-2019
2019,7,5,32.16,24.14,81,13.13,4.78,1.88,05-07-2019
2019,7,6,31.9,23.94,82.06,22.93,3.52,0.69,06-07-2019
2019,7,7,30.87,24.48,85.31,23.79,6.4,0.98,07-07-2019
2019,7,8,28.7,23.92,88.5,3.82,6.18,3.08,08-07-2019
2019,7,9,30.37,23.33,87.06,8.65,9.26,4.19,09-07-2019
2019,7,10,30.8,23.58,83.31,14.12,7.69,3.78,10-07-2019
2019,7,11,30.05,23.94,83.88,5.46,8.27,2.39,11-07-2019
2019,7,12,31.12,23.8,80.62,0.4,6.5,2.88,12-07-2019
2019,7,13,30.51,23.77,80.12,0.13,7.82,3.5,13-07-2019
2019,7,14,32.12,23.96,78.69,0.02,7.77,3.3,14-07-2019
2019,7,15,32.94,23.93,76.25,0.62,5.98,1.77,15-07-2019
2019,7,16,29.91,24.37,79.75,2.67,3.69,0.39,16-07-2019
2019,7,17,31.46,23.32,74.94,8.39,2.83,0.34,17-07-2019
2019,7,18,31.75,24.32,79.12,3.61,2.97,1.15,18-07-2019
2019,7,19,31.62,24.75,78.25,3.78,4.45,0.99,19-07-2019
2019,7,20,31.69,23.25,79.75,0.35,4.45,2.62,20-07-2019
2019,7,21,32.19,23.81,78.75,0,5.06,1.94,21-07-2019
2019,7,22,32.53,23.66,79.06,1.3,6.26,2.2,22-07-2019
2019,7,23,30.8,24.02,82.31,5.75,5.48,1.87,23-07-2019
2019,7,24,30.18,23.97,83.94,13.18,4.52,0.19,24-07-2019
2019,7,25,30.81,23.46,85.56,10.04,4.7,0.69,25-07-2019
2019,7,26,28.72,23.85,85.75,5.69,2.48,0.65,26-07-2019
2019,7,27,29.92,23.55,87.38,9.56,2.99,1.07,27-07-2019
2019,7,28,30.92,23.17,84.62,15.86,5.4,1.59,28-07-2019
2019,7,29,29.73,23.13,86.44,10.12,7.95,3.88,29-07-2019
2019,7,30,27.48,22.75,86.94,2.54,8.09,3.76,30-07-2019
2019,7,31,28.96,22.34,87.06,0.37,5.8,4.19,31-07-2019
2019,8,1,26.9,23.13,88.62,0.19,5.36,2.58,01-08-2019
2019,8,2,30.46,22.91,85.62,0.03,4.47,1.06,02-08-2019
2019,8,3,30.96,23.1,84.69,9.88,2.49,0.22,03-08-2019
2019,8,4,31.88,24.12,83.88,6.96,4.07,1.02,04-08-2019
2019,8,5,29.23,25.06,90.25,21.04,4.25,0.12,05-08-2019
2019,8,6,29.76,25.07,90.31,19.67,5.06,1.26,06-08-2019
2019,8,7,29.52,24.45,89.69,47.3,8.84,4.16,07-08-2019
2019,8,8,28.8,23.19,89,18.34,9.7,5.45,08-08-2019
2019,8,9,30.14,22.48,84.25,1.55,5.8,2.79,09-08-2019
2019,8,10,29.31,22.43,84.38,0.63,4.79,1.65,10-08-2019
2019,8,11,29.4,23.08,88.31,19.2,4.41,1.5,11-08-2019
2019,8,12,28.59,24.08,90.62,12.03,5.12,1.67,12-08-2019
2019,8,13,29.83,23.61,89.12,22.3,5.09,1.02,13-08-2019
2019,8,14,28.98,23.25,89.75,17.06,7.47,2.34,14-08-2019
2019,8,15,29.4,22.5,87.12,1.3,5.69,2.98,15-08-2019
2019,8,16,30.09,21.92,84.31,10.02,5.14,1.88,16-08-2019
2019,8,17,29.33,22.8,87.38,12.37,4.41,0.8,17-08-2019
2019,8,18,26.85,23.48,91.75,46.8,6.94,0.77,18-08-2019
2019,8,19,27.67,23.25,91.25,24.86,3.55,1.92,19-08-2019
2019,8,20,29.96,23.37,87.75,0.49,6.43,2.87,20-08-2019
2019,8,21,29.07,23.37,89.25,3.5,4.5,1.81,21-08-2019
2019,8,22,28.74,22.57,86.06,3.5,2.93,0.66,22-08-2019
2019,8,23,28.08,23.65,88.06,12.33,3.16,0.27,23-08-2019
2019,8,24,27.62,22.91,91.62,12.46,6.42,2.41,24-08-2019
2019,8,25,27.45,23.17,91.44,8.17,6.29,2.09,25-08-2019
2019,8,26,28.19,22.37,91.62,20.5,6.32,2.02,26-08-2019
2019,8,27,29.59,22.65,88.56,4.13,4.49,1.86,27-08-2019
2019,8,28,29.98,22.98,86.88,3.48,3.03,0.52,28-08-2019
2019,8,29,28.75,23.58,89.81,3.4,4.95,0.15,29-08-2019
2019,8,30,29.56,22.79,88.5,0.09,3.97,1.28,30-08-2019
2019,8,31,29.23,23.5,88.31,0.03,3.82,2.37,31-08-2019
2019,9,1,30.22,22.56,84.69,6.27,3.09,1.42,01-09-2019
2019,9,2,29.3,23.67,83.31,8.4,3.05,0.38,02-09-2019
2019,9,3,29,23.2,88.75,12.31,4.38,0.21,03-09-2019
2019,9,4,28.37,23.67,90.88,3.65,5.09,0.72,04-09-2019
2019,9,5,29.12,23.24,90.25,3,6.14,2.45,05-09-2019
2019,9,6,29.93,23.06,89.5,3.22,6.21,2.31,06-09-2019
2019,9,7,28.95,23.53,90.62,10.52,6.44,2.7,07-09-2019
2019,9,8,29.37,23.38,91.06,9.55,5.88,2.47,08-09-2019
2019,9,9,29.42,22.76,88.62,3.77,6.01,3.03,09-09-2019
2019,9,10,30.21,22.99,87.88,1.14,5.84,2.66,10-09-2019
2019,9,11,28.35,23.75,91.19,12.05,4.56,1.38,11-09-2019
2019,9,12,27.29,23.31,92.06,30.37,5.81,3.22,12-09-2019
2019,9,13,27.05,22.29,90.81,4.19,6.02,2.71,13-09-2019
2019,9,14,28.44,21.76,88.88,0.4,4.45,2.34,14-09-2019
2019,9,15,29.58,22.3,86.94,0.52,3.43,2.03,15-09-2019
2019,9,16,28.22,22.8,88.81,1.79,3.15,1.74,16-09-2019
2019,9,17,28.02,22.97,91.94,9.32,4.37,2.01,17-09-2019
2019,9,18,28.31,22.39,89.62,4.85,4.48,1.84,18-09-2019
2019,9,19,28.42,21.9,89.12,2.47,4.66,1.81,19-09-2019
2019,9,20,28.12,22.41,88.75,0.26,3.09,1.46,20-09-2019
2019,9,21,29.69,21.5,82.88,3.93,2.37,0.66,21-09-2019
2019,9,22,29.33,21.73,84.25,0.54,2.6,1.62,22-09-2019
2019,9,23,27.95,22.07,89.62,4.98,3.69,0.95,23-09-2019
2019,9,24,26.4,22.73,92.94,16.37,5.75,3,24-09-2019
2019,9,25,26.73,21.85,92.06,10.29,8.01,2.23,25-09-2019
2019,9,26,24.65,21.59,94.81,21.61,6.22,2.24,26-09-2019
2019,9,27,24.41,21.36,94.12,17.34,5.05,2.19,27-09-2019
2019,9,28,24.4,20.95,94,44.54,6.3,3.04,28-09-2019
2019,9,29,24.9,21.55,93.25,27.34,7.48,4.02,29-09-2019
2019,9,30,27.02,20.33,91.12,7.53,6.14,2.28,30-09-2019
2019,10,1,26.85,20.94,90.38,0.9,6.05,1.2,01-10-2019
2019,10,2,28.47,21.33,87.06,0.42,2.69,0.74,02-10-2019
2019,10,3,27.94,20.8,88.56,1.83,3.1,1.21,03-10-2019
2019,10,4,27.37,20.82,85.12,0.5,2.82,0.17,04-10-2019
2019,10,5,27.21,20.9,88.31,1.29,2.77,0.38,05-10-2019
2019,10,6,26.03,21,91.62,10.05,3.03,1.55,06-10-2019
2019,10,7,26.37,20.27,89.44,15.61,2.59,1.27,07-10-2019
2019,10,8,26.37,19.55,89.06,4.51,3.06,1.56,08-10-2019
2019,10,9,26.08,19.94,88.69,4.48,3.21,0.94,09-10-2019
2019,10,10,26.53,19.6,87.81,0.25,3.74,0.41,10-10-2019
2019,10,11,26.63,18.58,85.25,0,2.72,1.2,11-10-2019
2019,10,12,26.54,18.08,85.56,8.16,2.88,1.48,12-10-2019
2019,10,13,27.39,16.24,81.12,0.79,2.93,1.13,13-10-2019
2019,10,14,26.69,18.48,80.56,0.11,2.13,0.88,14-10-2019
2019,10,15,26.88,17.42,75.5,0,1.83,0.4,15-10-2019
2019,10,16,26.33,17.31,79.56,0,1.53,0.81,16-10-2019
2019,10,17,26.58,17.53,81.88,0.02,2.86,0.3,17-10-2019
2019,10,18,26.93,17.66,87.25,0.68,3.59,1.4,18-10-2019
2019,10,19,26.06,20.68,88.88,16.24,2.52,0.62,19-10-2019
2019,10,20,26.95,20.27,84.88,5.19,1.18,0.1,20-10-2019
2019,10,21,25.83,19.44,88.69,4.41,2.86,0.93,21-10-2019
2019,10,22,25.99,18.55,87.62,0.03,3.4,1.53,22-10-2019
2019,10,23,21.51,17.32,87.5,12.65,2.89,0.66,23-10-2019
2019,10,24,20.44,16.94,94.88,27.22,4.67,1.14,24-10-2019
2019,10,25,21.77,18.12,94.94,36.39,7.87,3.89,25-10-2019
2019,10,26,23.85,17.66,92.5,0.26,5.56,1.53,26-10-2019
2019,10,27,26.44,17.01,87.81,0.07,2.4,0.49,27-10-2019
2019,10,28,25.23,15.99,88.5,0,3.02,1.13,28-10-2019
2019,10,29,24.7,15.4,87,0,2.64,1.36,29-10-2019
2019,10,30,24.07,16.27,87.94,0,4.06,0.75,30-10-2019
2019,10,31,25.48,15.66,89.38,0,2.98,1.63,31-10-2019
2019,11,1,25.68,16.64,88.69,0,2.76,1.52,01-11-2019
2019,11,2,25.37,15.27,88.69,0,4.34,1.98,02-11-2019
2019,11,3,25.09,16.67,90.38,0,4.48,2.02,03-11-2019
2019,11,4,25.08,16.73,89.25,0,4.85,2.27,04-11-2019
2019,11,5,25.28,16.52,88.5,0,4.37,2.06,05-11-2019
2019,11,6,23.91,14.47,82.06,0,3.29,1.23,06-11-2019
2019,11,7,24.34,12.99,73.06,0,2.18,0.88,07-11-2019
2019,11,8,23.29,14.15,83.12,0.03,3.15,1.26,08-11-2019
2019,11,9,24.55,15.84,92.38,0.33,6.48,2.28,09-11-2019
2019,11,10,25.48,18.09,91.38,0.14,5.79,2.59,10-11-2019
2019,11,11,24.33,14.45,87,0,3.85,2.66,11-11-2019
2019,11,12,23.83,12.4,78.81,0,3.3,2.27,12-11-2019
2019,11,13,24.26,13.35,77.38,0,2.24,1.01,13-11-2019
2019,11,14,23.92,13.44,77.44,0,1.94,0.12,14-11-2019
2019,11,15,23.96,13.44,76.44,0,1.85,0.09,15-11-2019
2019,11,16,24.35,12.59,81.12,0,2.09,0.52,16-11-2019
2019,11,17,23.64,11.51,86.31,0,2.83,1.98,17-11-2019
2019,11,18,23.4,11.32,84.62,0,4.56,2.5,18-11-2019
2019,11,19,21.72,10.75,79.5,0,3.59,1.48,19-11-2019
2019,11,20,23.15,13.81,74.94,0,1.57,0.02,20-11-2019
2019,11,21,23.26,12.5,84.62,0,2.65,0.19,21-11-2019
2019,11,22,23.02,12.62,84.25,0,2.44,0.37,22-11-2019
2019,11,23,23.04,11.41,84.62,0,2.3,1.5,23-11-2019
2019,11,24,24.08,10.8,85.25,0,2.91,1.2,24-11-2019
2019,11,25,22.87,12.82,82.56,0,2.34,0.49,25-11-2019
2019,11,26,24.85,12.87,79.75,0,1.68,0.33,26-11-2019
2019,11,27,24.47,14.03,77.69,0,1.7,0.67,27-11-2019
2019,11,28,24.39,14.48,79.75,0,1.7,0.42,28-11-2019
2019,11,29,24.81,14.35,79.75,0,1.36,0.09,29-11-2019
2019,11,30,23.3,11.69,87.38,0,3.31,1.42,30-11-2019
2019,12,1,22.88,11.5,86.81,0,3.45,1.8,01-12-2019
2019,12,2,22.32,11.98,87.62,0,3.04,1.1,02-12-2019
2019,12,3,21.26,12.33,89.44,0,3.17,1.67,03-12-2019
2019,12,4,20.9,9.01,79.62,0,2.71,1.66,04-12-2019
2019,12,5,19.55,7.57,76.25,0,3.28,1.69,05-12-2019
2019,12,6,21.37,8.73,85,0,3.11,1.3,06-12-2019
2019,12,7,21.16,12.15,85.12,0,3.23,0.7,07-12-2019
2019,12,8,22.3,11.71,84.25,0,2.42,0.33,08-12-2019
2019,12,9,21.35,11.53,82.25,0,2.38,1.09,09-12-2019
2019,12,10,21.27,11.09,79.44,0,1.86,0.09,10-12-2019
2019,12,11,21.87,11.18,77.19,0,1.49,0.34,11-12-2019
2019,12,12,21.44,12.02,83.62,0.28,3.38,0.48,12-12-2019
2019,12,13,21.44,11.07,88.31,2.47,5.41,1.8,13-12-2019
2019,12,14,21.98,13.22,89.06,1.69,2.71,1.51,14-12-2019
2019,12,15,20.11,13.69,89.5,3.93,1.76,0.22,15-12-2019
2019,12,16,20.19,13.23,91.12,6.01,3.5,0.14,16-12-2019
2019,12,17,19.77,8.83,88,0,4.09,2.31,17-12-2019
2019,12,18,19.03,6.09,82.62,0,3.94,2.6,18-12-2019
2019,12,19,17.49,4.34,82.75,0,3.59,2.12,19-12-2019
2019,12,20,18.07,3.87,76.56,0,3.45,2.13,20-12-2019
2019,12,21,18.4,6.02,72.75,0,3.58,2.23,21-12-2019
2019,12,22,20.19,6.91,75.19,0,3.93,2.18,22-12-2019
2019,12,23,19.94,7.98,82.31,0,2.78,1.27,23-12-2019
2019,12,24,21.23,10.15,79,0,3.57,0.43,24-12-2019
2019,12,25,21.05,9.12,88.62,2.87,2.86,0.95,25-12-2019
2019,12,26,16.74,9.92,92.62,6.6,2.64,0.41,26-12-2019
2019,12,27,14.38,3,75.62,0.18,5.61,1.95,27-12-2019
2019,12,28,16.05,1.05,77.81,0,3.62,1.83,28-12-2019
2019,12,29,18.74,2.17,76.19,0,2.85,0.35,29-12-2019
2019,12,30,19.06,4.4,69.25,0,2.73,0.36,30-12-2019
2019,12,31,19.23,6.59,71,0,2.16,1.11,31-12-2019
2020,1,1,18.78,7.22,73.94,2.96,2.98,1.22,01-01-2020
2020,1,2,18.9,8.18,87.69,6.69,3.78,0.85,02-01-2020
2020,1,3,20.15,10.9,85.5,7.38,3.69,0.35,03-01-2020
2020,1,4,18.6,11.18,88,1.22,3.24,0.42,04-01-2020
2020,1,5,17.3,6.83,84.5,0.24,5.2,2.38,05-01-2020
2020,1,6,17.79,4.65,77.88,0,3.74,1.07,06-01-2020
2020,1,7,19.9,6.94,68.19,0,2.76,0.36,07-01-2020
2020,1,8,21.9,9,75.69,6.07,2.88,1.27,08-01-2020
2020,1,9,19.24,8.44,88.25,4.49,5.05,2.39,09-01-2020
